Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Monday 26 June 2017 	_x86_64_	(14 CPU)

11:00:26  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:16  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:16  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:16  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:21  IST  all    0.13    0.00    0.30   36.88    0.00    0.00    0.00    0.00    0.00   62.69
11:01:21  IST    0    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:21  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:21  IST    2    0.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.40
11:01:21  IST    3    0.00    0.00    0.20   92.59    0.00    0.00    0.00    0.00    0.00    7.21
11:01:21  IST    4    0.20    0.00    0.20   38.12    0.00    0.00    0.00    0.00    0.00   61.48
11:01:21  IST    5    0.00    0.00    1.60   96.80    0.00    0.00    0.00    0.00    0.00    1.60
11:01:21  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:21  IST    7    0.40    0.00    0.00   99.40    0.00    0.00    0.00    0.00    0.00    0.20
11:01:21  IST    8    0.20    0.00    0.60   87.40    0.00    0.00    0.00    0.00    0.00   11.80
11:01:21  IST    9    0.00    0.00    0.60   93.78    0.00    0.00    0.00    0.00    0.00    5.62
11:01:21  IST   10    0.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.20
11:01:21  IST   11    0.40    0.00    0.20    8.38    0.00    0.00    0.00    0.00    0.00   91.02
11:01:21  IST   12    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00   99.80
11:01:21  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:21  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:26  IST  all    0.10    0.03    0.20   35.52    0.00    0.00    0.00    0.00    0.00   64.15
11:01:26  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:26  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:26  IST    2    0.20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.80
11:01:26  IST    3    0.00    0.00    0.00   99.40    0.00    0.00    0.00    0.00    0.00    0.60
11:01:26  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:26  IST    5    0.00    0.40    1.20   98.40    0.00    0.00    0.00    0.00    0.00    0.00
11:01:26  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:26  IST    7    0.20    0.00    0.00   99.60    0.00    0.00    0.00    0.00    0.00    0.20
11:01:26  IST    8    0.00    0.00    0.40   96.78    0.00    0.00    0.00    0.00    0.00    2.82
11:01:26  IST    9    0.20    0.00    0.80   99.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:26  IST   10    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.40
11:01:26  IST   11    0.20    0.00    0.00    3.61    0.00    0.00    0.00    0.00    0.00   96.19
11:01:26  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:26  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:26  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:31  IST  all    0.10    0.03    0.23   35.17    0.00    0.00    0.01    0.00    0.00   64.46
11:01:31  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.20    0.00    0.00   99.80
11:01:31  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31  IST    2    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:31  IST    3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31  IST    5    0.00    0.40    1.20   98.40    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31  IST    6    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:31  IST    7    0.00    0.00    0.20   99.60    0.00    0.00    0.00    0.00    0.00    0.20
