Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Sunday 25 June 2017 	_x86_64_	(14 CPU)

07:41:39  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:34  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    2    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
07:42:34  IST    3    2.20    0.00    1.40   96.19    0.00    0.20    0.00    0.00    0.00    0.00
07:42:34  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST   10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:42:34  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:34  IST   12    0.00    0.00    0.00    1.80    0.00    0.00    0.00    0.00    0.00   98.20
07:42:34  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

07:42:34  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:39  IST  all    0.17    0.00    0.16    6.99    0.00    0.00    0.00    0.00    0.00   92.68
07:42:39  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    2    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
07:42:39  IST    3    2.01    0.00    1.61   96.18    0.00    0.20    0.00    0.00    0.00    0.00
07:42:39  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST   10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:42:39  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:39  IST   12    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   98.00
07:42:39  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

07:42:39  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:44  IST  all    0.20    0.00    0.11    6.99    0.00    0.03    0.00    0.00    0.00   92.67
07:42:44  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    2    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
07:42:44  IST    3    2.01    0.00    1.21   96.58    0.00    0.20    0.00    0.00    0.00    0.00
07:42:44  IST    4    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:42:44  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST   10    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:42:44  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:44  IST   12    0.00    0.00    0.00    1.80    0.00    0.00    0.00    0.00    0.00   98.20
07:42:44  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

07:42:44  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:49  IST  all    0.16    0.00    0.10    6.92    0.00    0.00    0.00    0.00    0.00   92.82
07:42:49  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    2    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
07:42:49  IST    3    1.82    0.00    1.21   96.77    0.00    0.20    0.00    0.00    0.00    0.00
07:42:49  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST   10    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
07:42:49  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:49  IST   12    0.00    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00   99.20
07:42:49  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

07:42:49  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:54  IST  all    0.21    0.00    0.13    6.89    0.00    0.03    0.00    0.00    0.00   92.74
07:42:54  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    2    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
07:42:54  IST    3    2.78    0.00    1.59   95.23    0.00    0.40    0.00    0.00    0.00    0.00
07:42:54  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST   10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:42:54  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:54  IST   12    0.00    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00   99.20
07:42:54  IST   13    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80

07:42:54  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:42:59  IST  all    0.20    0.00    0.13    6.97    0.00    0.03    0.00    0.00    0.00   92.67
07:42:59  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    2    0.81    0.00    0.81   44.96    0.00    0.20    0.00    0.00    0.00   53.23
07:42:59  IST    3    1.79    0.00    0.80   50.80    0.00    0.00    0.00    0.00    0.00   46.61
07:42:59  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST   10    0.00    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   99.60
07:42:59  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:42:59  IST   12    0.00    0.00    0.20    2.00    0.00    0.00    0.00    0.00    0.00   97.80
07:42:59  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

07:42:59  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:43:04  IST  all    0.23    0.00    0.11    7.05    0.00    0.00    0.00    0.00    0.00   92.61
07:43:04  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:43:04  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:43:04  IST    2    2.83    0.00    1.01   95.96    0.00    0.20    0.00    0.00    0.00    0.00
07:43:04  IST    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:43:04  IST    4    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
07:43:04  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
